start,end,label
2642.4872187500005,2668.5928437500006,SPEAKER_01
2642.58846875,2642.7234687500004,SPEAKER_00
2669.1328437500006,2697.17909375,SPEAKER_01
2697.66846875,2712.7040937500005,SPEAKER_01
2713.32846875,2714.2734687500006,SPEAKER_01
2715.0497187500005,2727.1490937500002,SPEAKER_01
2727.90846875,2729.42721875,SPEAKER_01
2730.0009687500005,2733.1228437500004,SPEAKER_01
2734.84409375,2739.11346875,SPEAKER_00
2738.23596875,2738.7422187500006,SPEAKER_01
2739.5690937500003,2743.5515937500004,SPEAKER_00
2739.6365937500004,2740.09221875,SPEAKER_01
2743.9059687500003,2744.3447187500005,SPEAKER_01
2743.9228437500005,2746.35284375,SPEAKER_00
2746.5215937500006,2746.84221875,SPEAKER_00
2746.5722187500005,2748.34409375,SPEAKER_01
2748.1415937500005,2751.5165937500005,SPEAKER_00
2751.8709687500004,2784.99659375,SPEAKER_01
2752.37721875,2752.7653437500003,SPEAKER_00
2785.53659375,2801.8209687500002,SPEAKER_01
2793.3497187500006,2794.39596875,SPEAKER_00
2802.34409375,2803.6434687500005,SPEAKER_01
2804.14971875,2814.7809687500003,SPEAKER_01
2815.5740937500004,2823.1003437500003,SPEAKER_01
2823.4209687500006,2830.13721875,SPEAKER_01
2830.74471875,2832.85409375,SPEAKER_01
2833.5459687500006,2853.88034375,SPEAKER_01
2853.9647187500004,2857.6940937500003,SPEAKER_01
2858.09909375,2860.3097187500007,SPEAKER_01
2860.61346875,2861.7947187500004,SPEAKER_01
2862.4528437500003,2863.3134687500005,SPEAKER_01
2863.76909375,2870.0634687500005,SPEAKER_01
2870.9072187500005,2903.94846875,SPEAKER_01
2904.4715937500005,2915.0184687500005,SPEAKER_01
2915.65971875,2926.2403437500006,SPEAKER_01
2926.8984687500006,2937.2597187500005,SPEAKER_01
2938.5253437500005,2954.6240937500006,SPEAKER_00
2941.0059687500006,2941.4615937500002,SPEAKER_01
2954.9784687500005,2956.46346875,SPEAKER_00
2957.2734687500006,2999.91659375,SPEAKER_01
2999.9334687500004,3004.72596875,SPEAKER_01
3005.21534375,3054.7265937500006,SPEAKER_01
3054.9122187500006,3060.4472187500005,SPEAKER_01
3060.59909375,3062.10096875,SPEAKER_01
3062.52284375,3073.7615937500004,SPEAKER_01
3074.45346875,3075.3309687500005,SPEAKER_01
3075.76971875,3077.1365937500004,SPEAKER_01
3078.18284375,3080.1065937500007,SPEAKER_01
3080.91659375,3095.59784375,SPEAKER_01
3096.0534687500003,3096.6609687500004,SPEAKER_01
3097.11659375,3101.0147187500006,SPEAKER_01
3101.70659375,3102.5672187500004,SPEAKER_01
3103.3434687500003,3108.8447187500005,SPEAKER_01
3109.28346875,3110.2959687500006,SPEAKER_01
3111.15659375,3138.83159375,SPEAKER_01
3138.8484687500004,3144.97409375,SPEAKER_01
3146.54346875,3153.1247187500003,SPEAKER_00
3153.52971875,3158.0184687500005,SPEAKER_00
3158.4909687500003,3159.68909375,SPEAKER_00
3160.46534375,3169.00409375,SPEAKER_00
3163.35096875,3163.8065937500005,SPEAKER_01
3169.4597187500003,3171.4678437500006,SPEAKER_00
3171.8053437500002,3177.2559687500006,SPEAKER_00
3177.6609687500004,3178.0828437500004,SPEAKER_01
3178.0828437500004,3178.6903437500005,SPEAKER_00
3178.96034375,3188.47784375,SPEAKER_00
3189.0009687500005,3189.32159375,SPEAKER_01
3189.1865937500006,3189.86159375,SPEAKER_00
3189.9628437500005,3196.51034375,SPEAKER_00
3191.54909375,3191.86971875,SPEAKER_01
3196.74659375,3200.52659375,SPEAKER_00
3200.6278437500005,3200.9990937500006,SPEAKER_01
3200.7459687500004,3202.5009687500005,SPEAKER_00
3203.05784375,3203.66534375,SPEAKER_00
3204.1715937500003,3212.0184687500005,SPEAKER_00
3212.6765937500004,3213.5709687500002,SPEAKER_00
3213.92534375,3216.5240937500002,SPEAKER_00
3217.3172187500004,3217.7897187500002,SPEAKER_00
3218.7684687500005,3219.17346875,SPEAKER_01
3219.17346875,3224.47221875,SPEAKER_00
3224.6072187500004,3226.4972187500007,SPEAKER_00
3226.68284375,3231.6103437500005,SPEAKER_01
3231.8465937500005,3233.31471875,SPEAKER_01
3234.8165937500007,3237.55034375,SPEAKER_01
3237.78659375,3240.80721875,SPEAKER_01
3240.85784375,3265.02284375,SPEAKER_01
3265.7315937500007,3271.6715937500003,SPEAKER_01
3272.0597187500007,3274.30409375,SPEAKER_01
3274.72596875,3283.6190937500005,SPEAKER_01
3284.3447187500005,3286.4540937500005,SPEAKER_01
3287.0447187500004,3308.8134687500005,SPEAKER_01
3309.1678437500004,3314.63534375,SPEAKER_01
3314.9053437500006,3315.4453437500006,SPEAKER_01
3315.8672187500006,3319.2422187500006,SPEAKER_01
3321.06471875,3336.01596875,SPEAKER_00
3336.31971875,3337.23096875,SPEAKER_00
3336.3534687500005,3336.55596875,SPEAKER_01
3338.0915937500004,3340.18409375,SPEAKER_00
3340.5553437500002,3343.8797187500004,SPEAKER_00
3344.40284375,3346.1072187500004,SPEAKER_00
3346.4784687500005,3350.35971875,SPEAKER_00
3350.71409375,3355.23659375,SPEAKER_00
3355.4559687500005,3357.34596875,SPEAKER_00
3357.7340937500003,3358.2234687500004,SPEAKER_00
3358.62846875,3360.4509687500004,SPEAKER_00
3361.15971875,3363.8428437500006,SPEAKER_00
3363.8428437500006,3364.28159375,SPEAKER_01
3364.28159375,3366.5428437500004,SPEAKER_00
3366.94784375,3367.4372187500003,SPEAKER_01
3367.04909375,3367.1334687500002,SPEAKER_00
3367.5722187500005,3379.7559687500006,SPEAKER_00
3379.41846875,3417.50534375,SPEAKER_01
3417.50534375,3418.9734687500004,SPEAKER_00
3418.9734687500004,3420.1378437500007,SPEAKER_01
3420.7284687500005,3427.69784375,SPEAKER_01
3426.22971875,3426.6853437500004,SPEAKER_00
3426.95534375,3427.5290937500004,SPEAKER_00
3428.05221875,3434.02596875,SPEAKER_01
3435.8484687500004,3437.8565937500007,SPEAKER_00
3438.5147187500006,3442.4803437500004,SPEAKER_00
3442.9697187500005,3449.98971875,SPEAKER_00
3450.52971875,3453.8878437500007,SPEAKER_00
3454.1915937500007,3454.5965937500005,SPEAKER_01
3454.20846875,3455.59221875,SPEAKER_00
3455.96346875,3457.7353437500005,SPEAKER_00
3458.2584687500002,3462.52784375,SPEAKER_00
3463.2028437500003,3463.23659375,SPEAKER_01
3463.25346875,3465.1603437500007,SPEAKER_00
3465.8015937500004,3469.4803437500004,SPEAKER_00
3470.83034375,3471.87659375,SPEAKER_00
3472.65284375,3473.19284375,SPEAKER_01
3474.0197187500007,3474.7959687500006,SPEAKER_00
3475.2178437500006,3478.25534375,SPEAKER_00
3478.42409375,3480.0947187500005,SPEAKER_00
3480.71909375,3484.53284375,SPEAKER_00
3484.53284375,3485.0897187500004,SPEAKER_01
3485.0897187500004,3485.61284375,SPEAKER_00
3486.2540937500007,3488.7853437500007,SPEAKER_00
3489.2409687500003,3492.54846875,SPEAKER_00
3491.6709687500006,3492.1940937500003,SPEAKER_01
3492.95346875,3495.78846875,SPEAKER_00
3496.51409375,3499.9228437500005,SPEAKER_00
3500.6990937500004,3505.96409375,SPEAKER_00
3506.2509687500005,3507.29721875,SPEAKER_00
3506.26784375,3506.70659375,SPEAKER_01
3507.71909375,3509.5078437500006,SPEAKER_00
3510.2334687500006,3510.5709687500002,SPEAKER_01
3510.3347187500003,3511.2628437500007,SPEAKER_00
3512.4440937500003,3513.22034375,SPEAKER_00
3513.8278437500003,3514.3172187500004,SPEAKER_00
3514.7559687500006,3522.2147187500004,SPEAKER_00
3522.7040937500005,3526.4334687500004,SPEAKER_00
3527.1590937500005,3530.0615937500006,SPEAKER_00
3530.51721875,3532.2215937500005,SPEAKER_00
3532.6603437500007,3540.81096875,SPEAKER_00
3535.49534375,3536.00159375,SPEAKER_01
3540.9459687500002,3544.1015937500006,SPEAKER_00
3541.28346875,3541.46909375,SPEAKER_01
3544.77659375,3545.4178437500004,SPEAKER_00
3545.9747187500006,3546.9365937500006,SPEAKER_00
3547.2909687500005,3548.0165937500005,SPEAKER_00
3548.3034687500003,3551.6953437500006,SPEAKER_00
3551.7965937500003,3551.8134687500005,SPEAKER_00
3551.8134687500005,3552.1847187500007,SPEAKER_01
3551.8640937500004,3554.6484687500006,SPEAKER_00
3555.4415937500007,3559.2215937500005,SPEAKER_00
3560.0653437500005,3564.8747187500003,SPEAKER_00
3565.6678437500004,3566.71409375,SPEAKER_00
3567.03471875,3569.75159375,SPEAKER_00
3569.9540937500005,3575.82659375,SPEAKER_00
3576.1472187500003,3585.1415937500005,SPEAKER_01
3585.3947187500007,3596.26221875,SPEAKER_01
3596.80221875,3601.61159375,SPEAKER_01
3602.2528437500005,3608.1759687500007,SPEAKER_01
3608.56409375,3610.36971875,SPEAKER_01
3610.6903437500005,3613.54221875,SPEAKER_01
3614.1159687500003,3638.6690937500007,SPEAKER_01
3638.7872187500006,3640.9472187500005,SPEAKER_01
3641.6559687500003,3658.0078437500006,SPEAKER_01
3658.46346875,3659.0878437500005,SPEAKER_01
3659.47596875,3664.36971875,SPEAKER_01
3665.02784375,3683.87721875,SPEAKER_01
3684.5859687500006,3685.26096875,SPEAKER_01
3686.0709687500002,3690.1209687500004,SPEAKER_01
3690.99846875,3697.5290937500004,SPEAKER_01
3697.69784375,3698.4572187500007,SPEAKER_01
3699.0478437500005,3738.9909687500003,SPEAKER_01
3739.0584687500004,3742.53471875,SPEAKER_01
3742.72034375,3743.4797187500008,SPEAKER_01
3743.9015937500008,3749.99346875,SPEAKER_01
3750.3815937500003,3751.81596875,SPEAKER_01
3753.5878437500005,3757.77284375,SPEAKER_00
3756.8278437500003,3757.2159687500007,SPEAKER_01
3758.14409375,3758.5828437500004,SPEAKER_00
3758.2790937500004,3761.1647187500002,SPEAKER_01
3761.70471875,3765.60284375,SPEAKER_01
3766.2440937500005,3766.7334687500006,SPEAKER_01
3766.46346875,3767.0709687500002,SPEAKER_00
3767.61096875,3768.15096875,SPEAKER_00
3768.7753437500005,3769.3659687500003,SPEAKER_01
3770.14221875,3770.7159687500007,SPEAKER_01
3770.19284375,3772.11659375,SPEAKER_00
3772.48784375,3773.1290937500007,SPEAKER_01
3772.77471875,3773.4834687500006,SPEAKER_00
3773.7197187500005,3782.8659687500003,SPEAKER_00
3782.17409375,3782.89971875,SPEAKER_01
3783.1865937500006,3783.7265937500006,SPEAKER_01
3783.3047187500006,3788.3503437500003,SPEAKER_00
3786.0215937500006,3786.46034375,SPEAKER_01
3788.8397187500004,3797.73284375,SPEAKER_00
3793.4128437500003,3793.5309687500003,SPEAKER_01
3797.73284375,3807.3515937500006,SPEAKER_01
3799.8759687500005,3800.1797187500006,SPEAKER_00
3808.4822187500004,3809.4440937500003,SPEAKER_01
3809.8322187500007,3815.3503437500003,SPEAKER_01
3815.6034687500005,3824.0409687500005,SPEAKER_01
3824.5303437500006,3865.95846875,SPEAKER_01
3845.82659375,3845.8434687500003,SPEAKER_00
3866.5153437500003,3872.5734687500008,SPEAKER_01
3872.7928437500004,3874.2440937500005,SPEAKER_01
3875.5097187500005,3878.4459687500002,SPEAKER_01
3878.8172187500004,3879.4247187500005,SPEAKER_01
3880.2684687500005,3884.89221875,SPEAKER_01
3885.48284375,3886.93409375,SPEAKER_01
3887.7272187500002,3905.85096875,SPEAKER_01
3906.40784375,3914.05221875,SPEAKER_01
3914.10284375,3925.6622187500006,SPEAKER_01
3926.1515937500008,3935.09534375,SPEAKER_01
3936.0740937500004,3949.54034375,SPEAKER_01
3950.1309687500006,3950.7890937500006,SPEAKER_01
3952.37534375,3965.0147187500006,SPEAKER_00
3965.21721875,3965.57159375,SPEAKER_01
3965.57159375,3970.22909375,SPEAKER_00
3969.2840937500005,3969.5878437500005,SPEAKER_01
3970.4315937500005,3970.9715937500005,SPEAKER_00
3971.3259687500004,3973.7897187500002,SPEAKER_00
3974.26221875,3975.9159687500005,SPEAKER_00
3976.1015937500006,3976.55721875,SPEAKER_01
3976.1690937500007,3977.09721875,SPEAKER_00
3977.4347187500007,3981.61971875,SPEAKER_00
3978.8690937500005,3979.4259687500007,SPEAKER_01
3981.8053437500002,3982.86846875,SPEAKER_00
3981.8728437500004,3982.32846875,SPEAKER_01
3982.9190937500007,3983.96534375,SPEAKER_00
3984.3365937500002,3987.50909375,SPEAKER_00
3987.7790937500004,3988.25159375,SPEAKER_01
3987.8634687500007,3988.72409375,SPEAKER_00
3989.8884687500004,3991.3903437500003,SPEAKER_00
3992.1834687500004,3993.24659375,SPEAKER_00
3993.5840937500006,3997.3134687500005,SPEAKER_00
3997.76909375,4002.5109687500008,SPEAKER_00
4003.13534375,4003.4559687500005,SPEAKER_00
4003.4559687500005,4004.1647187500002,SPEAKER_01
4004.26596875,4004.75534375,SPEAKER_00
4005.78471875,4012.53471875,SPEAKER_00
4012.93971875,4020.4490937500004,SPEAKER_00
4020.8034687500003,4023.85784375,SPEAKER_00
4024.39784375,4026.1865937500006,SPEAKER_00
4026.6759687500007,4038.5897187500004,SPEAKER_01
4039.0284687500007,4063.1765937500004,SPEAKER_01
4063.8009687500007,4073.6559687500003,SPEAKER_01
4074.17909375,4077.5709687500002,SPEAKER_01
4078.1953437500006,4091.2228437500007,SPEAKER_01
4091.61096875,4092.2184687500003,SPEAKER_01
4092.69096875,4117.46346875,SPEAKER_01
4118.189093749999,4137.81471875,SPEAKER_01
4138.27034375,4213.14471875,SPEAKER_01
4213.954718749999,4247.384093750001,SPEAKER_01
4247.68784375,4257.4247187500005,SPEAKER_01
4258.251593749999,4289.36909375,SPEAKER_01
4290.044093750001,4298.194718750001,SPEAKER_01
4299.84846875,4307.577218750001,SPEAKER_00
4304.74221875,4305.19784375,SPEAKER_01
4306.7840937500005,4307.08784375,SPEAKER_01
4307.948468750001,4313.92221875,SPEAKER_00
4310.901593750001,4311.323468750001,SPEAKER_01
4314.24284375,4319.609093749999,SPEAKER_00
4314.276593750001,4314.749093750001,SPEAKER_01
4320.14909375,4322.73096875,SPEAKER_00
4323.25409375,4332.11346875,SPEAKER_00
4332.450968749999,4333.69971875,SPEAKER_00
4334.340968750001,4337.44596875,SPEAKER_00
4338.374093750001,4341.68159375,SPEAKER_00
4341.968468749999,4344.685343749999,SPEAKER_00
4344.01034375,4344.48284375,SPEAKER_01
4345.107218749999,4346.08596875,SPEAKER_01
4345.56284375,4346.06909375,SPEAKER_00
4346.08596875,4346.1365937499995,SPEAKER_00
4346.946593750001,4367.669093750001,SPEAKER_01
4368.124718749999,4376.376593749999,SPEAKER_01
4377.186593750001,4378.536593750001,SPEAKER_01
4378.857218749999,4381.9959687499995,SPEAKER_01
4382.53596875,4405.857218749999,SPEAKER_01
4389.67409375,4390.028468750001,SPEAKER_00
4406.5322187500005,4410.80159375,SPEAKER_01
4411.45971875,4434.57846875,SPEAKER_01
4434.7303437499995,4441.7840937500005,SPEAKER_01
4442.40846875,4469.86409375,SPEAKER_01
4470.319718750001,4483.00971875,SPEAKER_01
4484.663468750001,4500.99846875,SPEAKER_01
4502.68596875,4511.1572187500005,SPEAKER_00
4508.17034375,4508.49096875,SPEAKER_01
4511.1572187500005,4511.528468750001,SPEAKER_01
4511.325968749999,4516.18596875,SPEAKER_00
4516.540343750001,4520.995343750001,SPEAKER_00
4520.0165937500005,4520.387843750001,SPEAKER_01
4521.315968749999,4521.5184687500005,SPEAKER_00
4521.75471875,4525.04534375,SPEAKER_00
4525.38284375,4531.4072187500005,SPEAKER_00
4527.1209687499995,4527.52596875,SPEAKER_01
4531.913468750001,4532.26784375,SPEAKER_01
4532.048468749999,4532.942843750001,SPEAKER_00
4533.263468749999,4536.317843750001,SPEAKER_00
4536.77346875,4537.17846875,SPEAKER_01
4536.790343750001,4543.067843750001,SPEAKER_00
4543.6415937500005,4545.497843749999,SPEAKER_00
4546.00409375,4546.51034375,SPEAKER_01
4546.679093750001,4548.48471875,SPEAKER_00
4549.19346875,4551.269093749999,SPEAKER_00
4550.610968749999,4550.982218749999,SPEAKER_01
4551.741593750001,4552.163468750001,SPEAKER_01
4552.36596875,4552.585343750001,SPEAKER_00
4553.091593749999,4557.29346875,SPEAKER_01
4557.9178437499995,4562.27159375,SPEAKER_01
4562.92971875,4632.85971875,SPEAKER_01
4566.642218749999,4566.89534375,SPEAKER_00
4590.30096875,4590.57096875,SPEAKER_00
4633.36596875,4638.5634687500005,SPEAKER_01
4639.356593750001,4644.35159375,SPEAKER_01
4645.00971875,4655.235968749999,SPEAKER_01
4655.8603437500005,4656.467843750001,SPEAKER_01
4656.788468750001,4667.95971875,SPEAKER_01
4669.495343750001,4672.51596875,SPEAKER_00
4672.7353437500005,4676.97096875,SPEAKER_00
4672.769093749999,4673.12346875,SPEAKER_01
4677.122843749999,4680.599093750001,SPEAKER_00
4679.8397187499995,4680.6834687499995,SPEAKER_01
4681.814093749999,4687.51784375,SPEAKER_00
4688.1590937500005,4688.17596875,SPEAKER_01
4688.17596875,4688.935343749999,SPEAKER_00
4688.26034375,4688.294093750001,SPEAKER_01
4689.644093749999,4700.477843750001,SPEAKER_00
4700.747843749999,4701.321593750001,SPEAKER_01
4700.78159375,4701.72659375,SPEAKER_00
4702.5028437500005,4709.72534375,SPEAKER_00
4706.654093749999,4707.1434687500005,SPEAKER_01
4709.995343750001,4713.77534375,SPEAKER_00
4710.16409375,4710.180968750001,SPEAKER_01
4713.11721875,4713.6572187500005,SPEAKER_01
4714.062218749999,4715.057843750001,SPEAKER_01
4714.872218750001,4714.905968749999,SPEAKER_00
4715.68221875,4716.323468750001,SPEAKER_01
4715.850968750001,4720.2215937500005,SPEAKER_00
4720.8290937500005,4723.46159375,SPEAKER_00
4723.83284375,4730.97096875,SPEAKER_00
4731.325343750001,4735.32471875,SPEAKER_00
4736.06721875,4740.75846875,SPEAKER_00
4740.8934687500005,4743.0028437500005,SPEAKER_00
4743.6103437500005,4744.50471875,SPEAKER_00
4744.84221875,4745.280968749999,SPEAKER_01
4744.909718750001,4745.68596875,SPEAKER_00
4746.1415937500005,4746.4959687499995,SPEAKER_01
4746.884093750001,4747.3397187499995,SPEAKER_01
4747.677218750001,4749.314093749999,SPEAKER_01
4749.9384687500005,4752.638468749999,SPEAKER_01
4753.634093750001,4806.80721875,SPEAKER_01
4786.55721875,4786.911593750001,SPEAKER_00
4807.41471875,4812.07221875,SPEAKER_01
4812.44346875,4815.24471875,SPEAKER_01
4815.835343750001,4817.4384687500005,SPEAKER_01
4818.450968749999,4836.20346875,SPEAKER_01
4836.33846875,4838.329718749999,SPEAKER_01
4838.59971875,4849.36596875,SPEAKER_01
4849.78784375,4850.2772187499995,SPEAKER_01
4851.15471875,4853.92221875,SPEAKER_01
4854.462218750001,4859.27159375,SPEAKER_01
4860.19971875,4916.612843750001,SPEAKER_01
4917.0009687500005,4925.35409375,SPEAKER_01
4925.92784375,4938.4490937499995,SPEAKER_01
4939.32659375,5002.92846875,SPEAKER_01
5004.042218750001,5017.356593750001,SPEAKER_01
5017.964093750001,5025.67596875,SPEAKER_01
5025.86159375,5026.31721875,SPEAKER_00
5026.114718750001,5031.16034375,SPEAKER_01
5031.362843750001,5061.61971875,SPEAKER_01
5062.41284375,5092.83846875,SPEAKER_01
5093.36159375,5095.3865937499995,SPEAKER_01
5095.84221875,5100.077843749999,SPEAKER_01
5100.53346875,5101.208468750001,SPEAKER_01
5101.815968750001,5112.885968750001,SPEAKER_01
5113.27409375,5122.639718750001,SPEAKER_01
5123.39909375,5136.15659375,SPEAKER_01
5138.468468749999,5147.20971875,SPEAKER_00
5146.80471875,5149.116593750001,SPEAKER_01
5148.458468750001,5149.774718750001,SPEAKER_00
5150.39909375,5154.19596875,SPEAKER_00
5154.39846875,5157.0478437500005,SPEAKER_00
5157.52034375,5161.97534375,SPEAKER_00
5162.565968750001,5168.995343750001,SPEAKER_00
5169.40034375,5170.581593750001,SPEAKER_00
5170.93596875,5175.72846875,SPEAKER_00
5176.47096875,5176.94346875,SPEAKER_00
5177.36534375,5177.854718750001,SPEAKER_01
5177.854718750001,5180.622218750001,SPEAKER_00
5181.0947187500005,5183.40659375,SPEAKER_00
5183.609093749999,5189.937218749999,SPEAKER_00
5190.460343750001,5195.21909375,SPEAKER_00
5195.53971875,5200.19721875,SPEAKER_01
5201.108468750001,5207.099093750001,SPEAKER_00
5207.6728437500005,5208.229718750001,SPEAKER_00
5208.972218750001,5220.514718750001,SPEAKER_00
5220.784718750001,5225.77971875,SPEAKER_00
5225.762843750001,5226.2353437500005,SPEAKER_01
5226.20159375,5230.3865937499995,SPEAKER_00
5230.55534375,5230.94346875,SPEAKER_01
5230.75784375,5232.698468750001,SPEAKER_00
5232.76596875,5233.255343750001,SPEAKER_01
5233.255343750001,5237.339093750001,SPEAKER_00
5238.267218749999,5241.86159375,SPEAKER_00
5242.215968750001,5254.585343750001,SPEAKER_01
5254.905968749999,5274.464093750001,SPEAKER_01
5275.628468750001,5283.07034375,SPEAKER_00
5282.142218749999,5282.59784375,SPEAKER_01
5283.81284375,5284.825343750001,SPEAKER_01
5285.78721875,5286.782843749999,SPEAKER_00
5287.10346875,5289.600968750001,SPEAKER_01
5290.2928437499995,5291.2040937500005,SPEAKER_01
5291.997218750001,5294.764718750001,SPEAKER_01
5295.507218750001,5298.39284375,SPEAKER_01
5299.388468749999,5310.829718749999,SPEAKER_00
5311.200968749999,5312.63534375,SPEAKER_01
5313.090968750001,5314.98096875,SPEAKER_01
5315.50409375,5328.00846875,SPEAKER_01
5328.497843749999,5330.995343750001,SPEAKER_01
5331.5184687500005,5339.483468750001,SPEAKER_01
5339.939093749999,5343.3309687500005,SPEAKER_01
5343.499718749999,5373.739718750001,SPEAKER_01
5374.583468750001,5376.99659375,SPEAKER_01
5377.18221875,5384.607218749999,SPEAKER_01
5385.079718749999,5404.38471875,SPEAKER_01
5405.059718750001,5422.7615937499995,SPEAKER_01
5423.2509687500005,5430.8447187500005,SPEAKER_01
5431.249718749999,5432.245343750001,SPEAKER_01
5432.44784375,5432.8865937499995,SPEAKER_01
5433.089093750001,5435.333468750001,SPEAKER_01
5436.042218750001,5455.077218750001,SPEAKER_01
5455.98846875,5457.96284375,SPEAKER_01
5458.14846875,5469.032843749999,SPEAKER_01
5469.5897187499995,5470.70346875,SPEAKER_01
5471.007218750001,5479.22534375,SPEAKER_01
5479.680968750001,5490.919718749999,SPEAKER_01
5491.84784375,5492.53971875,SPEAKER_01
5492.843468749999,5506.343468749999,SPEAKER_01
5506.917218750001,5510.3934687500005,SPEAKER_01
5510.764718750001,5515.74284375,SPEAKER_01
5516.36721875,5527.622843749999,SPEAKER_01
5529.090968750001,5531.335343750001,SPEAKER_00
5531.942843750001,5534.187218749999,SPEAKER_00
5534.052218750001,5534.06909375,SPEAKER_01
5534.997218750001,5535.43596875,SPEAKER_00
5535.638468749999,5540.3465937500005,SPEAKER_00
5539.33409375,5539.401593750001,SPEAKER_01
5540.59971875,5541.02159375,SPEAKER_01
5540.65034375,5541.39284375,SPEAKER_00
5542.118468750001,5544.312218749999,SPEAKER_00
5544.6834687499995,5546.759093750001,SPEAKER_00
5546.87721875,5546.894093750001,SPEAKER_00
5546.894093750001,5547.180968750001,SPEAKER_01
5546.944718750001,5549.712218750001,SPEAKER_00
5550.53909375,5550.927218750001,SPEAKER_00
5551.484093749999,5556.86721875,SPEAKER_00
5557.305968750001,5559.364718750001,SPEAKER_00
5559.80346875,5564.342843750001,SPEAKER_00
5561.5584687499995,5561.811593750001,SPEAKER_01
5564.62971875,5564.984093749999,SPEAKER_01
5564.86596875,5565.52409375,SPEAKER_00
5566.28346875,5570.232218749999,SPEAKER_00
5570.7215937500005,5575.32846875,SPEAKER_00
5575.9697187500005,5576.54346875,SPEAKER_00
5577.0497187500005,5582.010968750001,SPEAKER_00
5583.44534375,5587.815968750001,SPEAKER_00
5588.0184687500005,5592.76034375,SPEAKER_00
5592.11909375,5592.54096875,SPEAKER_01
5593.485968749999,5594.1103437500005,SPEAKER_00
5594.44784375,5596.94534375,SPEAKER_00
5597.384093750001,5600.522843750001,SPEAKER_00
5600.16846875,5600.624093750001,SPEAKER_01
5600.624093750001,5602.69971875,SPEAKER_00
5602.69971875,5602.919093750001,SPEAKER_01
5602.919093750001,5603.08784375,SPEAKER_00
5603.982218749999,5614.22534375,SPEAKER_00
5614.47846875,5617.51596875,SPEAKER_00
5618.59596875,5620.1990937499995,SPEAKER_00
5620.907843749999,5623.08471875,SPEAKER_00
5623.47284375,5626.03784375,SPEAKER_00
5626.307843750001,5627.77596875,SPEAKER_00
5628.19784375,5631.25221875,SPEAKER_00
5631.77534375,5642.575343750001,SPEAKER_01
5643.2840937500005,5646.794093750001,SPEAKER_01
5647.38471875,5647.958468750001,SPEAKER_01
5648.68409375,5664.360968749999,SPEAKER_01
5665.964093750001,5673.11909375,SPEAKER_00
5673.6590937500005,5674.23284375,SPEAKER_00
5674.70534375,5675.16096875,SPEAKER_01
5675.16096875,5677.37159375,SPEAKER_00
5677.5740937499995,5682.737843750001,SPEAKER_00
5683.04159375,5689.60596875,SPEAKER_00
5689.960343750001,5690.78721875,SPEAKER_01
5690.41596875,5690.55096875,SPEAKER_00
5691.05721875,5694.21284375,SPEAKER_01
5694.280343750001,5698.026593750001,SPEAKER_01
5699.005343750001,5700.4228437500005,SPEAKER_00
5700.89534375,5701.36784375,SPEAKER_01
5700.979718750001,5701.57034375,SPEAKER_00
5701.94159375,5712.28596875,SPEAKER_01
5712.28596875,5712.33659375,SPEAKER_00
5712.33659375,5714.091593749999,SPEAKER_01
5714.091593749999,5715.9647187499995,SPEAKER_00
5715.9647187499995,5732.26596875,SPEAKER_01
